locus_tag,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Name
SL1344_0517,1,0.42974,1.0,1.6e-05,d3,ybbY
SL1344_3513,4,0.077568,1.0,0.967026,d3,SL1344_3513
SL1344_2547,1,0.43388,1.0,1.6e-05,d3,SL1344_2547
SL1344_0688,1,0.43748,1.0,1.6e-05,d3,kdpA
SL1344_1602,1,0.43311,1.0,1.6e-05,d3,SL1344_1602
SL1344_2924,6,-0.031707,1.0,1.0,d3,sopD
SL1344_2242,5,0.078751,1.0,1.0,d3,SL1344_2242
SL1344_2129,1,0.43942,1.0,1.6e-05,d3,stcA
SL1344_1296,3,0.27246,1.0,1.6e-05,d3,ydiM
SL1344_1472,1,0.45651,1.0,1.6e-05,d3,SL1344_1472
SL1344_1982,1,0.45233,1.0,1.6e-05,d3,SL1344_1982
SL1344_1218,2,0.38875,1.0,1.6e-05,d3,yeaJ
SL1344_2208,1,0.46189,1.0,1.6e-05,d3,oafA
SL1344_1030,2,0.36608,1.0,1.6e-05,d3,sopB
SL1344_4334,1,0.4488,1.0,1.6e-05,d3,ytfG
SL1344_1309,1,0.45912,1.0,1.6e-05,d3,ynhG
SL1344_1896,2,0.49821,1.0,1.6e-05,d3,SL1344_1896
SL1344_0999,1,0.46198,1.0,1.6e-05,d3,ycbW
SL1344_0706,2,0.32078,1.0,1.6e-05,d3,SL1344_0706
SL1344_2778,1,0.45951,1.0,1.6e-05,d3,ygaE
SL1344_1793,1,0.46489,1.0,1.6e-05,d3,pagO
SL1344_1550,3,0.60287,1.0,1.6e-05,d3,SL1344_1550
SL1344_3799,11,0.039167,1.0,1.6e-05,d3,SL1344_3799
SL1344_1378,1,0.46524,1.0,1.6e-05,d3,anmK
SL1344_1784,2,0.58392,1.0,1.6e-05,d3,sopE2
SL1344_2313,1,0.47026,1.0,1.6e-05,d3,SL1344_2313
SL1344_2862,2,0.3669,1.0,1.6e-05,d3,sipD
SL1344_1248,1,0.4817,1.0,1.6e-05,d3,celB
SL1344_1628,2,0.27038,1.0,0.727576,d3,steC
SL1344_4523,1,0.48351,1.0,1.6e-05,d3,SL1344_4523
SL1344_3587,4,0.022002,1.0,1.6e-05,d3,yhjS
SL1344_4197,27,-0.080357,1.0,1.6e-05,d3,siiE
SL1344_3005,1,0.47935,1.0,1.6e-05,d3,STM3026
SL1344_P2_0101,1,0.48593,1.0,1.6e-05,d3,traC
SL1344_4366,1,0.47567,1.0,1.6e-05,d3,iolH
SL1344_1615,1,0.49231,1.0,1.6e-05,d3,ycjX
SL1344_1598,2,0.27442,1.0,0.727576,d3,SL1344_1598
SL1344_2863,4,0.16925,1.0,1.6e-05,d3,sipC
SL1344_0993,1,0.5169,1.0,1.6e-05,d3,SL1344_0993
SL1344_0213,2,0.30018,1.0,1.6e-05,d3,SL1344_0213
SL1344_0832,2,0.30202,1.0,1.6e-05,d3,SL1344_0832
SL1344_1005,1,0.48765,1.0,1.6e-05,d3,ymbA
SL1344_0369,1,0.49162,1.0,1.6e-05,d3,yaiV
SL1344_0176,1,0.49435,1.0,1.6e-05,d3,stiC
SL1344_2509,1,0.48858,1.0,1.6e-05,d3,SL1344_2509
SL1344_0540,1,0.49693,1.0,1.6e-05,d3,fimH
SL1344_1970,1,0.49184,1.0,1.6e-05,d3,SL1344_1970
SL1344_4345,1,0.49851,1.0,1.6e-05,d3,SL1344_4345
SL1344_1328,3,0.16637,1.0,0.760947,d3,ssaC
SL1344_3713,1,0.49426,1.0,1.6e-05,d3,yicE
SL1344_1800,2,0.24755,1.0,0.727576,d3,mig-3
SL1344_0302,3,0.62702,1.0,1.6e-05,d3,pagN
SL1344_4453,1,0.50576,1.0,1.6e-05,d3,SL1344_4453
SL1344_0323,6,0.36235,1.0,1.6e-05,d3,SL1344_0323
SL1344_3311,1,0.50801,1.0,1.6e-05,d3,nanA
SL1344_3625,1,0.50934,1.0,1.6e-05,d3,xylB
SL1344_2767,1,0.51474,1.0,1.6e-05,d3,nixA
SL1344_0018,2,0.67528,1.0,1.6e-05,d3,chiA
SL1344_0640,3,0.10261,1.0,1.6e-05,d3,SL1344_0640
SL1344_1958,1,0.5112,1.0,1.6e-05,d3,SL1344_1958
SL1344_0684,1,0.51584,1.0,1.6e-05,d3,kdpE
SL1344_1543,1,0.51591,1.0,1.6e-05,d3,SL1344_1543
SL1344_1388,1,0.5273,1.0,1.6e-05,d3,rnfD
SL1344_4432,6,0.15214,1.0,1.6e-05,d3,SL1344_4432
SL1344_1066,3,0.1785,1.0,1.6e-05,d3,SL1344_1066
SL1344_3936,3,0.10465,1.0,1.6e-05,d3,fadB
SL1344_2166,2,0.3023,1.0,1.6e-05,d3,mglA
SL1344_0687,1,0.54722,1.0,1.6e-05,d3,kdpB
SL1344_4046,1,0.53539,1.0,1.6e-05,d3,SL1344_4046
SL1344_0033,3,0.18634,1.0,0.760947,d3,SL1344_0033
SL1344_0378,1,0.54187,1.0,1.6e-05,d3,yaiB
SL1344_1080,1,0.55131,1.0,1.6e-05,d3,csgB
SL1344_0295,2,0.26068,1.0,0.76774,d3,safA
SL1344_2163,2,0.28444,1.0,0.727576,d3,SL1344_2163
SL1344_1809,1,0.56998,1.0,1.6e-05,d3,yobA
SL1344_1348,2,0.6339,1.0,1.6e-05,d3,ssaV
SL1344_1538,1,0.57544,1.0,1.6e-05,d3,tehB
SL1344_2745,2,0.281,1.0,0.727576,d3,SL1344_2745
SL1344_1845,1,0.57917,1.0,1.6e-05,d3,SL1344_1845
SL1344_1862,1,0.57395,1.0,1.6e-05,d3,otsA
SL1344_4332,1,0.57148,1.0,1.6e-05,d3,ytfE
SL1344_1290,2,0.45486,1.0,1.6e-05,d3,ydiO
SL1344_0432,1,0.58087,1.0,1.6e-05,d3,SL1344_0432
SL1344_3192,1,0.58901,1.0,1.6e-05,d3,fadH
SL1344_3616,2,0.33189,1.0,1.6e-05,d3,SL1344_3616
SL1344_1338,5,0.23908,1.0,1.6e-05,d3,sseF
SL1344_1081,1,0.60783,1.0,1.6e-05,d3,csgA
SL1344_2861,4,0.23763,1.0,1.6e-05,d3,sipA
SL1344_4499,1,0.59837,1.0,1.6e-05,d3,stjB
SL1344_2238,1,0.60164,1.0,1.6e-05,d3,yojN
SL1344_1340,2,0.5145,1.0,1.6e-05,d3,ssaG
SL1344_2013,2,0.45434,1.0,1.6e-05,d3,pduF
SL1344_1639,1,0.63898,1.0,1.6e-05,d3,pyrF
SL1344_4047,7,-0.0054173,1.0,1.6e-05,d3,SL1344_4047
SL1344_3514,6,0.10781,1.0,1.6e-05,d3,SL1344_3514
SL1344_4415,1,0.62604,1.0,1.6e-05,d3,idnK
SL1344_0879,2,0.44109,1.0,1.6e-05,d3,ybjX
SL1344_2876,1,0.63766,1.0,1.6e-05,d3,invE
SL1344_0344,2,0.41541,1.0,1.6e-05,d3,SL1344_0344
SL1344_3663,5,0.38179,1.0,1.6e-05,d3,SL1344_3663
SL1344_1531,2,0.62658,1.0,1.6e-05,d3,ugtL
SL1344_0576,1,0.64937,1.0,1.6e-05,d3,entF
SL1344_1561,3,0.29352,1.0,1.6e-05,d3,sseJ
SL1344_1343,1,0.66492,1.0,1.6e-05,d3,ssaJ
SL1344_4078,2,0.32064,1.0,0.727576,d3,trmA
SL1344_3847,1,0.68857,1.0,1.6e-05,d3,kup
SL1344_1326,2,0.32592,1.0,0.727576,d3,ssrA
SL1344_0029,2,0.32804,1.0,1.6e-05,d3,SL1344_0029
SL1344_1356,1,0.65304,1.0,1.6e-05,d3,ssaU
SL1344_1677,1,0.66718,1.0,1.6e-05,d3,oppA
SL1344_1291,1,0.66872,1.0,1.6e-05,d3,ydiF
SL1344_0964,1,0.66535,1.0,1.6e-05,d3,SL1344_0964
SL1344_1033,4,0.30087,1.0,1.6e-05,d3,pipD
SL1344_2174,1,0.67524,1.0,1.6e-05,d3,SL1344_2174
SL1344_4229,1,0.67626,1.0,1.6e-05,d3,basR
SL1344_3223,3,0.28298,1.0,1.6e-05,d3,garD
SL1344_1329,4,0.26923,1.0,1.6e-05,d3,ssaD
SL1344_0831,1,0.68628,1.0,1.6e-05,d3,SL1344_0831
SL1344_0991,1,0.69889,1.0,1.6e-05,d3,sseI
SL1344_2642,1,0.71554,1.0,1.6e-05,d3,gpF
SL1344_0833,3,0.27532,1.0,1.6e-05,d3,SL1344_0833
SL1344_2130,2,0.56907,1.0,1.6e-05,d3,yehE
SL1344_2856,4,0.74547,1.0,1.6e-05,d3,hilA
SL1344_1596,1,0.72247,1.0,1.6e-05,d3,SL1344_1596
SL1344_4376,2,0.36833,1.0,1.6e-05,d3,SL1344_4376
SL1344_2365,2,0.54629,1.0,1.6e-05,d3,pgtB
SL1344_3009,2,0.43895,1.0,1.6e-05,d3,SL1344_3009
SL1344_0520,1,0.7673,1.0,1.6e-05,d3,allC
SL1344_2643,1,0.76369,1.0,1.6e-05,d3,gpD
SL1344_2214,1,0.78163,1.0,1.6e-05,d3,SL1344_2214
SL1344_2864,1,0.77747,1.0,1.6e-05,d3,sipB
SL1344_1400,1,0.79402,1.0,1.6e-05,d3,fumC
SL1344_0835,5,0.32022,1.0,1.6e-05,d3,SL1344_0835
SL1344_0814,4,0.21475,1.0,1.6e-05,d3,SL1344_0814
SL1344_2764,4,0.2761,1.0,0.760947,d3,virK
SL1344_1034,1,0.8094,1.0,1.6e-05,d3,copS
SL1344_3966,1,0.83147,1.0,1.6e-05,d3,yihR
SL1344_0069,1,0.85691,1.0,1.6e-05,d3,caiF
SL1344_3055,2,0.45,1.0,1.6e-05,d3,SL1344_3055
SL1344_0246,1,0.88288,1.0,1.6e-05,d3,metQ
SL1344_2676,3,0.51382,1.0,1.6e-05,d3,SL1344_2676
SL1344_1469,2,0.48581,1.0,1.6e-05,d3,SL1344_1469
SL1344_2692,1,0.92208,1.0,1.6e-05,d3,SL1344_2692
SL1344_1563,2,0.61458,1.0,1.6e-05,d3,SL1344_1563
SL1344_1315,2,0.56645,1.0,1.6e-05,d3,orf245
SL1344_0338,2,0.49843,1.0,1.6e-05,d3,SL1344_0338
SL1344_2109,3,0.38751,1.0,1.6e-05,d3,SL1344_2109
SL1344_0485,1,1.2292,1.0,1.6e-05,d3,ybaL
SL1344_1882,1,1.2592,1.0,1.6e-05,d3,dcyD
SL1344_2535,2,0.61386,1.0,1.6e-05,d3,SL1344_2535
SL1344_3954,1,1.4301,1.0,1.6e-05,d3,glnA
SL1344_2253,1,1.5359,1.0,1.6e-05,d3,glpA
SL1344_1027,4,0.32029,1.0,1.6e-05,d3,pipB
SL1344_0940,4,0.41223,1.0,1.6e-05,d3,SL1344_0940
SL1344_1345,2,0.65055,1.0,1.6e-05,d3,ssaK
SL1344_2252,1,2.2924,1.0,1.6e-05,d3,glpT
SL1344_1484,3,0.54904,1.0,1.6e-05,d3,SL1344_1484
SL1344_2552,3,0.45741,1.0,1.6e-05,d3,SL1344_2552
SL1344_1551,5,0.43877,1.0,1.6e-05,d3,SL1344_1551
SL1344_1352,2,0.88069,1.0,1.6e-05,d3,ssaQ
SL1344_4232,2,2.0152,1.0,1.6e-05,d3,adiY
SL1344_2847,2,4.9856,1.0,1.6e-05,d3,hilC
SL1344_0683,3,2.3191,1.0,1.6e-05,d3,speF
SL1344_2855,3,6.1991,1.0,1.6e-05,d3,hilD
SL1344_3685,4,-4.9261,7.5e-05,1.0,d4,rfaB
SL1344_3684,2,-10.011,7.5e-05,1.0,d4,rfaI
SL1344_3688,2,-8.2766,7.5e-05,1.0,d4,rfaG
SL1344_P3_0008,8,-1.3768,0.721888,0.065023,d4,mobA
SL1344_3687,2,-8.2517,7.5e-05,1.0,d4,rfaP
SL1344_2067,2,-3.4,7.5e-05,1.0,d4,rfbH
SL1344_3174,2,-4.0008,7.5e-05,1.0,d4,glnE
SL1344_P3_0013,6,-0.94721,1.0,6e-06,d4,strB
SL1344_3500,1,-10.044,7.5e-05,1.0,d4,SL1344_3500
SL1344_3562,2,-1.9893,7.5e-05,1.0,d4,gor
SL1344_4157,1,-7.8369,7.5e-05,1.0,d4,pgi
SL1344_4241,2,-1.1309,7.5e-05,1.0,d4,dcuS
SL1344_P3_0004,1,-7.8108,7.5e-05,1.0,d4,repA
SL1344_P3_0006,1,-5.7471,7.5e-05,1.0,d4,SL1344_P3_0006
SL1344_3689,1,-5.321,7.5e-05,1.0,d4,rfaQ
SL1344_0915,1,-4.9952,7.5e-05,1.0,d4,aroA
SL1344_1712,1,-6.3208,7.5e-05,1.0,d4,ychF
SL1344_1622,1,-6.062,7.5e-05,1.0,d4,sapA
SL1344_3020,1,-6.0204,7.5e-05,1.0,d4,xerD
SL1344_2395,1,-5.8104,7.5e-05,1.0,d4,ptsI
SL1344_2065,1,-5.5574,7.5e-05,1.0,d4,rfbX
SL1344_4007,1,-3.8594,7.5e-05,1.0,d4,cpxA
SL1344_2179,1,-3.7981,7.5e-05,1.0,d4,yeiH
SL1344_4017,1,-3.2877,7.5e-05,1.0,d4,SL1344_4017
SL1344_4183,1,-3.1227,7.5e-05,1.0,d4,alr-b
SL1344_2161,1,-3.0168,7.5e-05,1.0,d4,sanA
SL1344_2854,1,-4.3548,7.5e-05,1.0,d4,prgH
SL1344_4300,1,-2.6866,7.5e-05,1.0,d4,nsrR
SL1344_4407,1,-4.2026,7.5e-05,1.0,d4,pepA
SL1344_3666,1,-2.5506,7.5e-05,1.0,d4,gpsA
SL1344_4238,1,-4.1709,7.5e-05,1.0,d4,dcuB
SL1344_2064,1,-2.5322,7.5e-05,1.0,d4,rfbV
SL1344_2072,1,-4.1205,7.5e-05,1.0,d4,rfbA
SL1344_2837,1,-2.2499,7.5e-05,1.0,d4,hypD
SL1344_2146,1,-2.1722,7.5e-05,1.0,d4,pbpG
SL1344_1834,1,-3.8348,7.5e-05,1.0,d4,yebC
SL1344_3853,1,-1.9286,7.5e-05,1.0,d4,rbsR
SL1344_3677,1,-3.5764,7.5e-05,1.0,d4,rfaF
SL1344_3847,1,-1.8977,7.5e-05,1.0,d4,kup
SL1344_P1_0020,1,-1.8938,7.5e-05,1.0,d4,traW
SL1344_0084,1,-1.8018,7.5e-05,1.0,d4,SL1344_0084
SL1344_P3_0014,1,-1.7389,7.5e-05,1.0,d4,aph(3'')-Ib
SL1344_0779,1,-1.5864,7.5e-05,1.0,d4,moaB
SL1344_3678,1,-2.9369,7.5e-05,1.0,d4,rfaC
SL1344_1567,4,1.3667,1.0,0.001852,d4,SL1344_1567
SL1344_0540,1,-1.1474,7.5e-05,1.0,d4,fimH
SL1344_0476,1,-0.9852,7.5e-05,1.0,d4,apt
SL1344_0506,1,-0.92713,7.5e-05,1.0,d4,ybbB
SL1344_3682,1,-0.8714,7.5e-05,1.0,d4,rfaY
SL1344_2657,1,-0.86322,7.5e-05,1.0,d4,smpA
SL1344_P1_0036,3,1.5947,1.0,0.009292,d4,SL1344_P1_0036
SL1344_3499,1,-0.79879,7.5e-05,1.0,d4,SL1344_3499
SL1344_2035,1,-0.78391,7.5e-05,1.0,d4,yeeX
SL1344_0741,1,-0.78448,7.5e-05,1.0,d4,SL1344_0741
SL1344_P1_0010,1,-0.74145,7.5e-05,1.0,d4,traG
SL1344_3031,1,-0.62538,1.0,0.643143,d4,gcvT
SL1344_2937,1,-0.62636,1.0,0.643143,d4,relA
SL1344_2070,1,-0.49774,1.0,0.643143,d4,rfbI
SL1344_1960,1,-0.4884,1.0,0.643143,d4,SL1344_1960
SL1344_1599,1,-0.42522,1.0,0.643143,d4,SL1344_1599
SL1344_3954,1,-0.37197,1.0,0.643143,d4,glnA
SL1344_1565,1,-0.32568,1.0,0.643143,d4,SL1344_1565
SL1344_1709,2,-0.48006,1.0,0.047274,d4,ychM
SL1344_1332,1,-0.27751,1.0,0.643143,d4,sseBa
SL1344_4317,1,-0.28259,1.0,0.643143,d4,sgaB
SL1344_0544,1,-0.24796,1.0,0.643143,d4,SL1344_0544
SL1344_0318,2,-0.7526,1.0,0.687166,d4,proA
SL1344_3751,1,-0.21961,1.0,0.643143,d4,SL1344_3751
SL1344_3586,1,-0.18652,1.0,0.643143,d4,yhjR
SL1344_2073,1,-0.15929,1.0,0.643143,d4,rfbD
SL1344_1621,1,-0.075075,1.0,0.643143,d4,pspF
SL1344_3768,1,-0.098441,1.0,0.643143,d4,dsdC
SL1344_1139,1,-0.088786,1.0,0.643143,d4,ycfH
SL1344_4200,2,0.65327,1.0,6e-06,d4,yjcC
SL1344_3884,1,-0.086083,1.0,0.643143,d4,rffA
SL1344_P1_0031,1,-0.064683,1.0,0.643143,d4,traL
SL1344_0034,1,0.045913,1.0,0.438647,d4,SL1344_0034
SL1344_4486,1,0.16911,1.0,0.438647,d4,rimI
SL1344_3630,1,0.16901,1.0,0.438647,d4,avtA
SL1344_0846,1,0.24501,1.0,0.438647,d4,SL1344_0846
SL1344_3679,2,-0.12653,1.0,0.409025,d4,rfaL
SL1344_3604,1,0.3143,1.0,0.438647,d4,lpfC
SL1344_2551,2,-0.48995,1.0,0.90166,d4,SL1344_2551
SL1344_3145,1,0.3232,1.0,0.438647,d4,ygiK
SL1344_3637,1,0.33269,1.0,0.438647,d4,yiaN
SL1344_3106,1,0.35669,1.0,0.438647,d4,SL1344_3106
SL1344_3798,1,0.35113,1.0,0.438647,d4,yidA
SL1344_2059,2,1.5775,1.0,6e-06,d4,rfbP
SL1344_P1_0094,1,0.35789,1.0,0.438647,d4,srgA
SL1344_3227,4,0.90059,1.0,0.03183,d4,SL1344_3227
SL1344_3566,1,0.39622,1.0,0.438647,d4,SL1344_3566
SL1344_2849,1,0.39333,1.0,0.438647,d4,orgB
SL1344_P2_0076,1,0.41634,1.0,0.438647,d4,traH
SL1344_1110,1,0.41827,1.0,0.438647,d4,flgA
SL1344_3955,1,0.45393,1.0,0.438647,d4,typA
SL1344_P1_0068,2,1.0874,1.0,6e-06,d4,spvB
SL1344_P2_0085,3,1.6867,1.0,0.009292,d4,pilV
SL1344_2852,1,0.50833,1.0,0.438647,d4,prgJ
SL1344_0256,1,0.52447,1.0,0.438647,d4,gloB
SL1344_1388,1,0.52301,1.0,0.438647,d4,rnfD
SL1344_P1_0066,3,0.70307,1.0,0.009292,d4,spvR
SL1344_2079,1,0.56572,1.0,0.224809,d4,wzx
SL1344_4362,1,-1.2394,1.0,0.224809,d4,iolD
SL1344_4314,1,0.61137,1.0,0.224809,d4,yjfQ
SL1344_4027,3,0.79098,1.0,0.009292,d4,yneB
SL1344_2061,2,0.096989,1.0,0.409025,d4,cpsB2
SL1344_3766,1,0.64005,1.0,0.224809,d4,emrD
SL1344_2218,2,1.2221,1.0,6e-06,d4,SL1344_2218
SL1344_P1_0058,1,0.66324,1.0,0.224809,d4,SL1344_P1_0058
SL1344_3750,3,1.9618,1.0,0.009292,d4,SL1344_3750
SL1344_2741,1,0.75978,1.0,0.224809,d4,SL1344_2741
SL1344_3213,3,2.136,1.0,6e-06,d4,tdcE
SL1344_P2_0083,1,0.77562,1.0,0.224809,d4,shfC
SL1344_3224,1,0.78806,1.0,0.224809,d4,SL1344_3224
SL1344_3559,1,0.81566,1.0,0.224809,d4,prlC
SL1344_3570,1,0.80847,1.0,0.224809,d4,SL1344_3570
SL1344_4434,2,0.66789,1.0,0.047274,d4,SL1344_4434
SL1344_3625,1,0.82783,1.0,6e-06,d4,xylB
SL1344_0284,1,0.86225,1.0,6e-06,d4,vgrS
SL1344_1326,2,1.3242,1.0,6e-06,d4,ssrA
SL1344_1894,1,0.88348,1.0,6e-06,d4,yedE
SL1344_0247,1,0.8983,1.0,6e-06,d4,yaeE
SL1344_0834,2,1.6387,1.0,6e-06,d4,SL1344_0834
SL1344_2630,1,0.91188,1.0,6e-06,d4,yfiN
SL1344_0058,1,0.92083,1.0,6e-06,d4,SL1344_0058
SL1344_4389,1,0.92776,1.0,6e-06,d4,yjgF
SL1344_1176,1,-1.0174,1.0,6e-06,d4,icdA
SL1344_4415,1,0.93856,1.0,6e-06,d4,idnK
SL1344_3699,1,0.95344,1.0,6e-06,d4,pyrE
SL1344_P2_0052,1,0.9566,1.0,6e-06,d4,trbA
SL1344_0693,1,0.97104,1.0,6e-06,d4,ybgJ
SL1344_P2_0012,4,1.6767,1.0,0.001852,d4,cib
SL1344_0838,1,0.98582,1.0,6e-06,d4,yliJ
SL1344_2599,1,1.0014,1.0,6e-06,d4,SL1344_2599
SL1344_4012,1,0.99903,1.0,6e-06,d4,sbp
SL1344_0213,2,0.70912,1.0,0.047274,d4,SL1344_0213
SL1344_3427,1,1.0269,1.0,6e-06,d4,SL1344_3427
SL1344_3228,1,1.0375,1.0,6e-06,d4,SL1344_3228
SL1344_2088,1,1.0544,1.0,6e-06,d4,wcaE
SL1344_0341,2,1.9036,1.0,6e-06,d4,SL1344_0341
SL1344_3905,1,1.0774,1.0,6e-06,d4,uvrD
SL1344_0952,1,1.0767,1.0,6e-06,d4,SL1344_0952
SL1344_3144,1,1.0924,1.0,6e-06,d4,SL1344_3144
SL1344_3656,1,1.0955,1.0,6e-06,d4,sadA
SL1344_3230,1,1.0929,1.0,6e-06,d4,SL1344_3230
SL1344_P1_0069,1,1.1049,1.0,6e-06,d4,spvC
SL1344_3959,2,1.433,1.0,6e-06,d4,SL1344_3959
SL1344_4402,3,1.4837,1.0,0.009292,d4,ytgA
SL1344_P1_0022,1,1.1357,1.0,6e-06,d4,traC
SL1344_2115,1,1.1506,1.0,6e-06,d4,SL1344_2115
SL1344_3897,2,3.6137,1.0,6e-06,d4,SL1344_3897
SL1344_0687,1,1.1702,1.0,6e-06,d4,kdpB
SL1344_4454,1,1.1594,1.0,6e-06,d4,symE
SL1344_4390,1,1.1814,1.0,6e-06,d4,pyrI
SL1344_3455,1,1.2155,1.0,6e-06,d4,comE
SL1344_4184,1,1.2025,1.0,6e-06,d4,tyrB
SL1344_0246,1,1.2302,1.0,6e-06,d4,metQ
SL1344_3099,2,1.6783,1.0,6e-06,d4,SL1344_3099
SL1344_2137,1,1.2442,1.0,6e-06,d4,yehU
SL1344_P2_0081,1,1.2159,1.0,6e-06,d4,shfB
SL1344_3473,1,1.2236,1.0,6e-06,d4,feoB
SL1344_2209,2,1.8882,1.0,6e-06,d4,SL1344_2209
SL1344_2827,2,1.3374,1.0,0.047274,d4,hycG
SL1344_2536,1,1.2736,1.0,6e-06,d4,SL1344_2536
SL1344_2384,2,1.2184,1.0,0.047274,d4,xapB
SL1344_1359,1,1.2984,1.0,6e-06,d4,cfa
SL1344_3725,1,1.292,1.0,6e-06,d4,marT
SL1344_3422,1,1.2802,1.0,6e-06,d4,slyD
SL1344_P1_0032,3,0.54283,1.0,0.119336,d4,traA
SL1344_4397,3,0.59109,1.0,0.119336,d4,SL1344_4397
SL1344_2710,1,1.3334,1.0,6e-06,d4,SL1344_2710
SL1344_0015,1,1.3036,1.0,6e-06,d4,SL1344_0015
SL1344_3934,5,2.1519,1.0,6e-06,d4,SL1344_3934
SL1344_4052,6,2.7021,1.0,6e-06,d4,SL1344_4052
SL1344_3607,3,2.2913,1.0,6e-06,d4,yhjY
SL1344_0814,4,0.91878,1.0,0.001852,d4,SL1344_0814
SL1344_3505,1,1.3448,1.0,6e-06,d4,glgB
SL1344_1351,1,1.3725,1.0,6e-06,d4,ssaP
SL1344_1342,1,1.3871,1.0,6e-06,d4,ssaI
SL1344_P1_0009,1,1.3855,1.0,6e-06,d4,traS
SL1344_2881,1,1.4045,1.0,6e-06,d4,SL1344_2881
SL1344_3057,2,1.7354,1.0,6e-06,d4,SL1344_3057
SL1344_0862,1,1.4146,1.0,6e-06,d4,SL1344_0862
SL1344_P1_0063,1,1.423,1.0,6e-06,d4,rlgA2
SL1344_4141,4,1.8026,1.0,0.001852,d4,gtrAb
SL1344_P2_0090,2,1.6636,1.0,6e-06,d4,pilQ
SL1344_2496,1,1.4529,1.0,6e-06,d4,SL1344_2496
SL1344_3874,1,1.4573,1.0,6e-06,d4,rhlB
SL1344_0521,1,1.4374,1.0,6e-06,d4,allD
SL1344_3215,1,1.4439,1.0,6e-06,d4,tdcC
SL1344_P1_0013,1,1.4517,1.0,6e-06,d4,traQ
SL1344_2956,1,1.4563,1.0,6e-06,d4,fucI
SL1344_2253,1,1.4981,1.0,6e-06,d4,glpA
SL1344_4357,2,2.4178,1.0,6e-06,d4,iolG1
SL1344_3222,1,1.4629,1.0,6e-06,d4,garL
SL1344_4297,2,1.2165,1.0,0.047274,d4,hflK
SL1344_1778,1,1.5044,1.0,6e-06,d4,SL1344_1778
SL1344_0069,1,1.4938,1.0,6e-06,d4,caiF
SL1344_1526,1,1.5302,1.0,6e-06,d4,srfC
SL1344_3647,1,1.5258,1.0,6e-06,d4,selB
SL1344_4194,2,2.3885,1.0,6e-06,d4,siiB
SL1344_0265,1,1.5488,1.0,6e-06,d4,sciF
SL1344_1538,1,1.5529,1.0,6e-06,d4,tehB
SL1344_P1_0070,2,1.1525,1.0,0.047274,d4,spvD
SL1344_4500,3,0.19632,1.0,0.009292,d4,stjC
SL1344_0352,1,1.5622,1.0,6e-06,d4,mod
SL1344_0739,2,1.328,1.0,0.047274,d4,SL1344_0739
SL1344_1343,1,1.5796,1.0,6e-06,d4,ssaJ
SL1344_2214,1,1.5733,1.0,6e-06,d4,SL1344_2214
SL1344_4155,1,1.5621,1.0,6e-06,d4,SL1344_4155
SL1344_0270,1,1.59,1.0,6e-06,d4,sciJ
SL1344_3587,4,1.513,1.0,0.001852,d4,yhjS
SL1344_P1_0007,2,1.7978,1.0,6e-06,d4,traD
SL1344_3962,7,1.9696,1.0,6e-06,d4,ompL
SL1344_4501,1,1.5732,1.0,6e-06,d4,SL1344_4501
SL1344_4096,2,1.14,1.0,0.047274,d4,sseK1
SL1344_3911,1,1.5869,1.0,6e-06,d4,pldA
SL1344_3741,1,1.5846,1.0,6e-06,d4,nepI
SL1344_P2_0078,3,2.0915,1.0,0.009292,d4,traF
SL1344_P2_0010,3,1.538,1.0,0.009292,d4,yafB
SL1344_1248,1,1.6123,1.0,6e-06,d4,celB
SL1344_3972,2,1.705,1.0,6e-06,d4,yihX
SL1344_0192,1,1.6391,1.0,6e-06,d4,fhuA
SL1344_0344,2,1.6365,1.0,6e-06,d4,SL1344_0344
SL1344_0043,4,1.5608,1.0,6e-06,d4,SL1344_0043
SL1344_P1_0016,1,1.6784,1.0,6e-06,d4,traN
SL1344_3681,1,1.699,1.0,6e-06,d4,rfaZ
SL1344_1639,1,1.7341,1.0,6e-06,d4,pyrF
SL1344_4249,1,1.7109,1.0,6e-06,d4,SL1344_4249
SL1344_1075,1,1.7306,1.0,6e-06,d4,ycdZ
SL1344_4520,2,1.8313,1.0,6e-06,d4,sthB
SL1344_2313,1,1.749,1.0,6e-06,d4,SL1344_2313
SL1344_2546,2,1.816,1.0,6e-06,d4,gogB
SL1344_4455,1,1.749,1.0,6e-06,d4,hsdS
SL1344_3612,1,1.7413,1.0,6e-06,d4,yiaE
SL1344_2762,1,1.7625,1.0,6e-06,d4,iroN
SL1344_2535,2,3.0577,1.0,6e-06,d4,SL1344_2535
SL1344_4467,1,1.7767,1.0,6e-06,d4,SL1344_4467
SL1344_0369,1,1.7848,1.0,6e-06,d4,yaiV
SL1344_3165,3,3.9948,1.0,6e-06,d4,assT
SL1344_0379,2,2.2256,1.0,6e-06,d4,psiF
SL1344_2950,1,1.7845,1.0,6e-06,d4,sdaC
SL1344_2127,4,1.9425,1.0,0.001852,d4,stcC
SL1344_4499,1,1.7752,1.0,6e-06,d4,stjB
SL1344_P2_0102,2,1.0513,1.0,6e-06,d4,traB
SL1344_3128,3,3.3498,1.0,6e-06,d4,SL1344_3128
SL1344_P1_0087,1,1.7989,1.0,6e-06,d4,pefA
SL1344_4146,2,1.1253,1.0,6e-06,d4,SL1344_4146
