locus_tag,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Name,ID
SL1344_2870,1,-0.48699,0.304898,1.0,d4,spaO,gene-SL1344_2870
SL1344_1460,1,-0.48195,0.304898,1.0,d4,hypA,gene-SL1344_1460
SL1344_0280,1,-0.4782,0.304898,1.0,d4,sciS,gene-SL1344_0280
SL1344_3958,1,-0.4794,0.304898,1.0,d4,SL1344_3958,gene-SL1344_3958
SL1344_0338,2,-0.48017,1e-05,1.0,d4,SL1344_0338,gene-SL1344_0338
SL1344_3725,1,-0.47205,0.304898,1.0,d4,marT,gene-SL1344_3725
SL1344_3657,1,-0.47079,0.304898,1.0,d4,lctP,gene-SL1344_3657
SL1344_4078,2,-0.48431,1e-05,1.0,d4,trmA,gene-SL1344_4078
SL1344_3799,11,-0.54976,1e-05,1.0,d4,SL1344_3799,gene-SL1344_3799
SL1344_0273,1,-0.4677,0.304898,1.0,d4,SL1344_0273,gene-SL1344_0273
SL1344_3001,1,-0.46627,0.304898,1.0,d4,yohL,gene-SL1344_3001
SL1344_0622,1,-0.4641,0.304898,1.0,d4,ybeF,gene-SL1344_0622
SL1344_3741,1,-0.45908,0.304898,1.0,d4,nepI,gene-SL1344_3741
SL1344_2496,1,-0.45474,0.304898,1.0,d4,SL1344_2496,gene-SL1344_2496
SL1344_0162,1,-0.45549,0.304898,1.0,d4,kdgT,gene-SL1344_0162
SL1344_3057,2,-0.62169,1e-05,1.0,d4,SL1344_3057,gene-SL1344_3057
SL1344_2701,1,-0.45595,0.304898,1.0,d4,SL1344_2701,gene-SL1344_2701
SL1344_2546,2,-0.34362,1e-05,1.0,d4,gogB,gene-SL1344_2546
SL1344_0861,1,-0.45242,0.304898,1.0,d4,SL1344_0861,gene-SL1344_0861
SL1344_2425,2,-0.1679,1e-05,2.2e-05,d4,eutJ,gene-SL1344_2425
SL1344_2105,1,-0.44411,0.304898,1.0,d4,yegO,gene-SL1344_2105
SL1344_1326,2,-0.41374,1e-05,1.0,d4,ssrA,gene-SL1344_1326
SL1344_4502,1,-0.43993,0.304898,1.0,d4,SL1344_4502,gene-SL1344_4502
SL1344_3214,2,-0.55532,1e-05,1.0,d4,tdcD,gene-SL1344_3214
SL1344_3616,2,-0.18104,1e-05,2.2e-05,d4,SL1344_3616,gene-SL1344_3616
SL1344_0058,1,-0.43106,0.304898,1.0,d4,SL1344_0058,gene-SL1344_0058
SL1344_1344,1,-0.42907,0.304898,1.0,d4,SL1344_1344,gene-SL1344_1344
SL1344_3713,1,-0.4273,0.304898,1.0,d4,yicE,gene-SL1344_3713
SL1344_4520,2,-0.50265,1e-05,1.0,d4,sthB,gene-SL1344_4520
SL1344_P1_0031,1,-0.42084,0.304898,1.0,d4,traL,gene-SL1344_P1_0031
SL1344_3144,1,-0.42041,0.304898,1.0,d4,SL1344_3144,gene-SL1344_3144
SL1344_4357,2,1.9733,1e-05,2.2e-05,d4,iolG1,gene-SL1344_4357
SL1344_2088,1,-0.414,0.304898,1.0,d4,wcaE,gene-SL1344_2088
SL1344_4195,2,-0.55774,1e-05,1.0,d4,siiC,gene-SL1344_4195
SL1344_2712,1,-0.41416,0.304898,1.0,d4,SL1344_2712,gene-SL1344_2712
SL1344_3584,1,-0.40985,0.304898,1.0,d4,bcsA,gene-SL1344_3584
SL1344_0703,1,-0.40656,0.304898,1.0,d4,SL1344_0703,gene-SL1344_0703
SL1344_P1_0033,1,-0.40618,0.304898,1.0,d4,traY,gene-SL1344_P1_0033
SL1344_3263,1,-0.39241,0.304898,1.0,d4,SL1344_3263,gene-SL1344_3263
SL1344_4308,2,-0.41596,1e-05,1.0,d4,yjfM,gene-SL1344_4308
SL1344_4290,1,-0.39037,0.304898,1.0,d4,yjeF,gene-SL1344_4290
SL1344_2283,1,-0.38867,0.304898,1.0,d4,SL1344_2283,gene-SL1344_2283
SL1344_1388,1,-0.38403,0.304898,1.0,d4,rnfD,gene-SL1344_1388
SL1344_3559,1,-0.37657,0.304898,1.0,d4,prlC,gene-SL1344_3559
SL1344_3515,1,-0.37425,0.304898,1.0,d4,SL1344_3515,gene-SL1344_3515
SL1344_1639,1,-0.36858,0.304898,1.0,d4,pyrF,gene-SL1344_1639
SL1344_0335,1,-0.37168,0.304898,1.0,d4,stbA,gene-SL1344_0335
SL1344_1049,1,-0.36913,0.304898,1.0,d4,SL1344_1049,gene-SL1344_1049
SL1344_1136,1,-0.36652,0.304898,1.0,d4,yceG,gene-SL1344_1136
SL1344_0344,2,-0.59015,1e-05,1.0,d4,SL1344_0344,gene-SL1344_0344
SL1344_3224,1,-0.36396,0.304898,1.0,d4,SL1344_3224,gene-SL1344_3224
SL1344_3056,1,-0.35781,0.304898,1.0,d4,SL1344_3056,gene-SL1344_3056
SL1344_3624,1,-0.35388,0.304898,1.0,d4,yiaB,gene-SL1344_3624
SL1344_0115,4,-0.38017,1e-05,1.0,d4,leuO,gene-SL1344_0115
SL1344_2128,1,-0.34592,0.304898,1.0,d4,stcB,gene-SL1344_2128
SL1344_4151,2,-0.59814,1e-05,1.0,d4,SL1344_4151,gene-SL1344_4151
SL1344_0993,1,-0.331,0.304898,1.0,d4,SL1344_0993,gene-SL1344_0993
SL1344_3934,5,-0.46362,1e-05,2.2e-05,d4,SL1344_3934,gene-SL1344_3934
SL1344_3106,1,-0.34459,0.304898,1.0,d4,SL1344_3106,gene-SL1344_3106
SL1344_0352,1,-0.34353,0.304898,1.0,d4,mod,gene-SL1344_0352
SL1344_0995,2,-0.251,1e-05,1.0,d4,gtgE,gene-SL1344_0995
SL1344_3427,1,-0.34318,0.304898,1.0,d4,SL1344_3427,gene-SL1344_3427
SL1344_3727A,1,-0.34118,0.304898,1.0,d4,mgtR,gene-SL1344_3727A
SL1344_3087,1,-0.33689,0.304898,1.0,d4,mltC,gene-SL1344_3087
SL1344_3730,5,-0.47044,1e-05,2.2e-05,d4,yicL,gene-SL1344_3730
SL1344_0368,3,-0.29194,1e-05,1.0,d4,yaiU,gene-SL1344_0368
SL1344_0098,1,-0.33111,0.304898,1.0,d4,polB,gene-SL1344_0098
SL1344_2181,1,-0.32826,0.304898,1.0,d4,fruA,gene-SL1344_2181
SL1344_3145,1,-0.3243,0.304898,1.0,d4,ygiK,gene-SL1344_3145
SL1344_4366,1,-0.31847,0.304898,1.0,d4,iolH,gene-SL1344_4366
SL1344_2628,2,-0.46164,1e-05,1.0,d4,aroF,gene-SL1344_2628
SL1344_1351,1,-0.30792,0.304898,1.0,d4,ssaP,gene-SL1344_1351
SL1344_2058,1,-0.30812,0.304898,1.0,d4,gnd,gene-SL1344_2058
SL1344_3311,1,-0.31006,0.304898,1.0,d4,nanA,gene-SL1344_3311
SL1344_0036,1,-0.30637,0.304898,1.0,d4,SL1344_0036,gene-SL1344_0036
SL1344_4249,1,-0.3057,0.304898,1.0,d4,SL1344_4249,gene-SL1344_4249
SL1344_2164,1,-0.30345,0.304898,1.0,d4,yeiA,gene-SL1344_2164
SL1344_2129,1,-0.30298,0.304898,1.0,d4,stcA,gene-SL1344_2129
SL1344_0563,1,-0.29425,0.304898,1.0,d4,manY,gene-SL1344_0563
SL1344_0419,1,-0.29152,0.304898,1.0,d4,thiI,gene-SL1344_0419
SL1344_1332,1,-0.28846,0.304898,1.0,d4,sseBa,gene-SL1344_1332
SL1344_0341,2,-0.3745,1e-05,1.0,d4,SL1344_0341,gene-SL1344_0341
SL1344_2259,1,-0.29049,0.304898,1.0,d4,yfaV,gene-SL1344_2259
SL1344_4332,1,-0.29296,0.304898,1.0,d4,ytfE,gene-SL1344_4332
SL1344_2022,2,-0.17904,1e-05,1.0,d4,pduK,gene-SL1344_2022
SL1344_P2_0090,2,0.23274,1e-05,2.2e-05,d4,pilQ,gene-SL1344_P2_0090
SL1344_4132,1,-0.28684,0.304898,1.0,d4,SL1344_4132,gene-SL1344_4132
SL1344_1930,1,-0.28025,0.304898,1.0,d4,SL1344_1930,gene-SL1344_1930
SL1344_3476,1,-0.2833,0.304898,1.0,d4,bioH,gene-SL1344_3476
SL1344_0599,1,-0.27857,0.304898,1.0,d4,SL1344_0599,gene-SL1344_0599
SL1344_2057,1,-0.27831,0.304898,1.0,d4,udg,gene-SL1344_2057
SL1344_0267,1,-0.27784,0.304898,1.0,d4,sciH,gene-SL1344_0267
SL1344_0834,2,0.035356,1e-05,2.2e-05,d4,SL1344_0834,gene-SL1344_0834
SL1344_0333,1,-0.27725,0.304898,1.0,d4,stbC,gene-SL1344_0333
SL1344_1784,2,1.0727,1e-05,2.2e-05,d4,sopE2,gene-SL1344_1784
SL1344_2238,1,-0.2705,0.304898,1.0,d4,yojN,gene-SL1344_2238
SL1344_3959,2,-0.4188,1e-05,1.0,d4,SL1344_3959,gene-SL1344_3959
SL1344_P1_0032,3,-0.21399,1e-05,1.0,d4,traA,gene-SL1344_P1_0032
SL1344_4096,2,-0.57975,1e-05,1.0,d4,sseK1,gene-SL1344_4096
SL1344_2942,1,-0.26319,0.304898,1.0,d4,ygcY,gene-SL1344_2942
SL1344_P1_0058,1,-0.26507,0.304898,1.0,d4,SL1344_P1_0058,gene-SL1344_P1_0058
SL1344_P2_0077,1,-0.26057,0.304898,1.0,d4,traG,gene-SL1344_P2_0077
SL1344_4415,1,-0.25577,0.304898,1.0,d4,idnK,gene-SL1344_4415
SL1344_3546,2,0.1411,1e-05,2.2e-05,d4,yhhS,gene-SL1344_3546
SL1344_4425,1,-0.25239,0.304898,1.0,d4,SL1344_4425,gene-SL1344_4425
SL1344_0557,2,-0.39554,1e-05,1.0,d4,ybdG,gene-SL1344_0557
SL1344_3501,1,-0.24769,0.304898,1.0,d4,glgP,gene-SL1344_3501
SL1344_P1_0014,2,-0.069159,1e-05,2.2e-05,d4,traF,gene-SL1344_P1_0014
SL1344_1616,1,-0.24384,0.304898,1.0,d4,pspE,gene-SL1344_1616
SL1344_4184,1,-0.24211,0.304898,1.0,d4,tyrB,gene-SL1344_4184
SL1344_3085,1,-0.24376,0.304898,1.0,d4,mutY,gene-SL1344_3085
SL1344_4334,1,-0.24489,0.304898,1.0,d4,ytfG,gene-SL1344_4334
SL1344_1265,1,-0.23864,0.304898,1.0,d4,SL1344_1265,gene-SL1344_1265
SL1344_3656,1,-0.23772,0.304898,1.0,d4,sadA,gene-SL1344_3656
SL1344_3673,4,-0.56951,1e-05,2.2e-05,d4,yibD,gene-SL1344_3673
SL1344_3250,1,-0.23598,0.304898,1.0,d4,SL1344_3250,gene-SL1344_3250
SL1344_1469,2,-0.26604,1e-05,1.0,d4,SL1344_1469,gene-SL1344_1469
SL1344_3678,1,-3.6388,0.304898,1.0,d4,rfaC,gene-SL1344_3678
SL1344_2079,1,-0.2198,0.304898,1.0,d4,wzx,gene-SL1344_2079
SL1344_3165,3,-0.50963,1e-05,1.0,d4,assT,gene-SL1344_3165
SL1344_2348,1,-0.2181,0.304898,1.0,d4,mnmC,gene-SL1344_2348
SL1344_1794,1,-0.21652,0.304898,1.0,d4,SL1344_1794,gene-SL1344_1794
SL1344_2702,1,-0.21786,0.304898,1.0,d4,SL1344_2702,gene-SL1344_2702
SL1344_0369,1,-0.21125,0.304898,1.0,d4,yaiV,gene-SL1344_0369
SL1344_1754,1,-0.20662,0.304898,1.0,d4,yeaB,gene-SL1344_1754
SL1344_1354,1,-0.20619,0.304898,1.0,d4,ssaS,gene-SL1344_1354
SL1344_4454,1,-0.2046,0.304898,1.0,d4,symE,gene-SL1344_4454
SL1344_4455,1,-0.20542,0.304898,1.0,d4,hsdS,gene-SL1344_4455
SL1344_4429,2,-0.18672,1e-05,1.0,d4,yeeN,gene-SL1344_4429
SL1344_2715,1,-0.19588,0.304898,1.0,d4,SL1344_2715,gene-SL1344_2715
SL1344_1400,1,-0.19881,0.304898,1.0,d4,fumC,gene-SL1344_1400
SL1344_2535,2,-0.10519,1e-05,2.2e-05,d4,SL1344_2535,gene-SL1344_2535
SL1344_0253,1,-0.18641,0.304898,1.0,d4,yafD,gene-SL1344_0253
SL1344_P1_0011,3,-0.43596,1e-05,1.0,d4,traH,gene-SL1344_P1_0011
SL1344_0286A,1,-0.17378,0.304898,1.0,d4,SL1344_0286A,gene-SL1344_0286A
SL1344_0278,3,0.059817,1e-05,1.0,d4,sciQ,gene-SL1344_0278
SL1344_1349,1,-0.17146,0.304898,1.0,d4,ssaN,gene-SL1344_1349
SL1344_0833,3,-0.010123,1e-05,1.0,d4,SL1344_0833,gene-SL1344_0833
SL1344_2778,1,-0.16154,0.304898,1.0,d4,ygaE,gene-SL1344_2778
SL1344_3936,3,-0.50698,1e-05,2.2e-05,d4,fadB,gene-SL1344_3936
SL1344_3142,1,-0.1481,0.304898,1.0,d4,ygiR,gene-SL1344_3142
SL1344_3962,7,-0.53001,1e-05,1.0,d4,ompL,gene-SL1344_3962
SL1344_1005,1,-0.14642,0.304898,1.0,d4,ymbA,gene-SL1344_1005
SL1344_1958,1,-0.14515,0.304898,1.0,d4,SL1344_1958,gene-SL1344_1958
SL1344_4097,2,-0.29963,1e-05,1.0,d4,SL1344_4097,gene-SL1344_4097
SL1344_4148,1,-0.14017,0.304898,1.0,d4,SL1344_4148,gene-SL1344_4148
SL1344_3988,3,-0.33389,1e-05,1.0,d4,yiiG,gene-SL1344_3988
SL1344_2769,1,-0.13475,0.304898,1.0,d4,tctD,gene-SL1344_2769
SL1344_2876,1,-0.13215,0.304898,1.0,d4,invE,gene-SL1344_2876
SL1344_1526,1,-0.13215,0.304898,1.0,d4,srfC,gene-SL1344_1526
SL1344_3747,2,0.69963,1e-05,2.2e-05,d4,SL1344_3747,gene-SL1344_3747
SL1344_4155,1,-0.13165,0.304898,1.0,d4,SL1344_4155,gene-SL1344_4155
SL1344_0379,2,-0.4439,1e-05,1.0,d4,psiF,gene-SL1344_0379
SL1344_1342,1,-0.12636,0.304898,1.0,d4,ssaI,gene-SL1344_1342
SL1344_4521,4,-0.49283,1e-05,1.0,d4,sthA,gene-SL1344_4521
SL1344_1609,1,-0.13011,0.304898,1.0,d4,mppA,gene-SL1344_1609
SL1344_2973,1,-0.13068,0.304898,1.0,d4,ptr,gene-SL1344_2973
SL1344_P2_0091,5,-0.12907,1e-05,2.2e-05,d4,pilP,gene-SL1344_P2_0091
SL1344_0606,1,-0.1264,0.304898,1.0,d4,citT,gene-SL1344_0606
SL1344_0737,1,-0.12165,0.304898,1.0,d4,aroG,gene-SL1344_0737
SL1344_4198,2,-0.3722,1e-05,1.0,d4,siiF,gene-SL1344_4198
SL1344_2163,2,-0.057461,0.496767,2.2e-05,d4,SL1344_2163,gene-SL1344_2163
SL1344_0496,2,-0.29895,0.496767,1.0,d4,ybbM,gene-SL1344_0496
SL1344_P2_0010,3,-0.37337,1e-05,1.0,d4,yafB,gene-SL1344_P2_0010
SL1344_1325,2,-0.45898,0.496767,1.0,d4,ssrB,gene-SL1344_1325
SL1344_0964,1,-0.10961,0.304898,1.0,d4,SL1344_0964,gene-SL1344_0964
SL1344_2642,1,-0.10828,0.304898,1.0,d4,gpF,gene-SL1344_2642
SL1344_3634,3,-0.26924,1e-05,2.2e-05,d4,yiaL,gene-SL1344_3634
SL1344_P2_0085,3,-0.53268,1e-05,1.0,d4,pilV,gene-SL1344_P2_0085
SL1344_1355,1,-0.1009,0.304898,1.0,d4,ssaT,gene-SL1344_1355
SL1344_1597,1,-0.096085,0.304898,1.0,d4,SL1344_1597,gene-SL1344_1597
SL1344_4363,1,-0.083542,0.304898,1.0,d4,iolG2,gene-SL1344_4363
SL1344_0054,2,-0.38459,0.496767,1.0,d4,citA2,gene-SL1344_0054
SL1344_3745,1,-0.087171,0.304898,1.0,d4,SL1344_3745,gene-SL1344_3745
SL1344_3722,3,-0.3172,1e-05,1.0,d4,rmbA,gene-SL1344_3722
SL1344_1502,1,-0.07792,0.304898,1.0,d4,yddG,gene-SL1344_1502
SL1344_4248,1,-0.080358,0.496767,1.0,d4,SL1344_4248,gene-SL1344_4248
SL1344_0502,1,-0.077734,0.496767,1.0,d4,SL1344_0502,gene-SL1344_0502
SL1344_3445,2,-0.36228,0.496767,1.0,d4,bigA,gene-SL1344_3445
SL1344_0284,1,-0.06791,0.496767,1.0,d4,vgrS,gene-SL1344_0284
SL1344_1033,4,0.059614,1e-05,2.2e-05,d4,pipD,gene-SL1344_1033
SL1344_0014,2,-0.097478,0.496767,1.0,d4,SL1344_0014,gene-SL1344_0014
SL1344_2714,1,-0.053666,0.496767,1.0,d4,SL1344_2714,gene-SL1344_2714
SL1344_2862,2,-0.13251,0.496767,1.0,d4,sipD,gene-SL1344_2862
SL1344_1600,3,-0.46193,1e-05,2.2e-05,d4,SL1344_1600,gene-SL1344_1600
SL1344_3586,1,-0.054841,0.496767,1.0,d4,yhjR,gene-SL1344_3586
SL1344_1290,2,-0.077319,0.496767,1.0,d4,ydiO,gene-SL1344_1290
SL1344_3728,3,-0.29279,1e-05,1.0,d4,mgtB,gene-SL1344_3728
SL1344_4515,1,-0.039517,0.496767,1.0,d4,creB,gene-SL1344_4515
SL1344_3096,1,-0.050015,0.496767,1.0,d4,SL1344_3096,gene-SL1344_3096
SL1344_3213,3,-0.58725,1e-05,1.0,d4,tdcE,gene-SL1344_3213
SL1344_1179,1,-0.044381,0.496767,1.0,d4,envF,gene-SL1344_1179
SL1344_2880,2,0.13964,0.496767,2.2e-05,d4,SL1344_2880,gene-SL1344_2880
SL1344_0512,1,-0.046365,0.496767,1.0,d4,garRa,gene-SL1344_0512
SL1344_1778,1,-0.039509,0.496767,1.0,d4,SL1344_1778,gene-SL1344_1778
SL1344_0209,1,-0.041753,0.496767,1.0,d4,dgt,gene-SL1344_0209
SL1344_3009,2,-0.26544,0.496767,1.0,d4,SL1344_3009,gene-SL1344_3009
SL1344_0988,1,-0.040987,0.496767,1.0,d4,SL1344_0988,gene-SL1344_0988
SL1344_2692,1,-0.021557,0.496767,1.0,d4,SL1344_2692,gene-SL1344_2692
SL1344_4146,2,-0.26586,0.496767,1.0,d4,SL1344_4146,gene-SL1344_4146
SL1344_2762,1,-0.020875,0.496767,1.0,d4,iroN,gene-SL1344_2762
SL1344_P2_0101,1,-0.019951,0.496767,1.0,d4,traC,gene-SL1344_P2_0101
SL1344_4433,1,-0.017312,0.496767,1.0,d4,SL1344_4433,gene-SL1344_4433
SL1344_2935,2,-0.14136,0.496767,1.0,d4,SL1344_2935,gene-SL1344_2935
SL1344_0687,1,-0.012535,0.496767,1.0,d4,kdpB,gene-SL1344_0687
SL1344_2873,1,-0.016241,0.496767,1.0,d4,invC,gene-SL1344_2873
SL1344_0517,1,-0.0093395,0.496767,1.0,d4,ybbY,gene-SL1344_0517
SL1344_3055,2,-0.36633,0.496767,1.0,d4,SL1344_3055,gene-SL1344_3055
SL1344_1309,1,-0.00012155,0.496767,1.0,d4,ynhG,gene-SL1344_1309
SL1344_3197,1,0.00053384,0.496767,1.0,d4,ygjT,gene-SL1344_3197
SL1344_0506,1,0.00325,0.496767,1.0,d4,ybbB,gene-SL1344_0506
SL1344_0029,2,-0.25587,0.496767,1.0,d4,SL1344_0029,gene-SL1344_0029
SL1344_4501,1,0.0059795,0.496767,1.0,d4,SL1344_4501,gene-SL1344_4501
SL1344_0515,2,-0.29515,0.496767,1.0,d4,allP,gene-SL1344_0515
SL1344_0649,1,0.0083098,0.496767,1.0,d4,SL1344_0649,gene-SL1344_0649
SL1344_2087,3,-0.50268,1e-05,1.0,d4,wcaF,gene-SL1344_2087
SL1344_3729,5,-0.25397,1e-05,1.0,d4,mgtC,gene-SL1344_3729
SL1344_2250,1,0.012477,0.496767,1.0,d4,SL1344_2250,gene-SL1344_2250
SL1344_1596,1,0.012695,0.496767,1.0,d4,SL1344_1596,gene-SL1344_1596
SL1344_0965,2,-0.079057,0.496767,1.0,d4,gtgA,gene-SL1344_0965
SL1344_3746,4,-0.58208,1e-05,1.0,d4,SL1344_3746,gene-SL1344_3746
SL1344_3636,1,0.016669,0.496767,1.0,d4,yiaM,gene-SL1344_3636
SL1344_1594,1,0.021637,0.496767,1.0,d4,ynaI,gene-SL1344_1594
SL1344_1970,1,0.027622,0.496767,1.0,d4,SL1344_1970,gene-SL1344_1970
SL1344_1982,1,0.027704,0.496767,1.0,d4,SL1344_1982,gene-SL1344_1982
SL1344_0879,2,0.37441,0.496767,2.2e-05,d4,ybjX,gene-SL1344_0879
SL1344_3658,1,0.029065,0.496767,1.0,d4,lctR,gene-SL1344_3658
SL1344_0939,1,0.029996,0.496767,1.0,d4,dpaL,gene-SL1344_0939
SL1344_0862,1,0.030093,0.496767,1.0,d4,SL1344_0862,gene-SL1344_0862
SL1344_4499,1,0.030506,0.496767,1.0,d4,stjB,gene-SL1344_4499
SL1344_1345,2,0.094475,0.496767,2.2e-05,d4,ssaK,gene-SL1344_1345
SL1344_2313,1,0.03131,0.496767,1.0,d4,SL1344_2313,gene-SL1344_2313
SL1344_1378,1,0.057056,0.496767,1.0,d4,anmK,gene-SL1344_1378
SL1344_0667,2,-0.11158,0.496767,1.0,d4,nagE,gene-SL1344_0667
SL1344_3010,1,0.05745,0.496767,1.0,d4,SL1344_3010,gene-SL1344_3010
SL1344_2089,1,0.059011,0.496767,1.0,d4,wcaD,gene-SL1344_2089
SL1344_3972,2,0.10104,0.496767,2.2e-05,d4,yihX,gene-SL1344_3972
SL1344_1307,1,0.060576,0.496767,1.0,d4,sufS,gene-SL1344_1307
SL1344_1030,2,-0.031298,0.496767,1.0,d4,sopB,gene-SL1344_1030
SL1344_2691,1,0.062137,0.496767,1.0,d4,SL1344_2691,gene-SL1344_2691
SL1344_3963,3,0.19359,1e-05,2.2e-05,d4,yihO,gene-SL1344_3963
SL1344_1066,3,0.20213,1e-05,1.0,d4,SL1344_1066,gene-SL1344_1066
SL1344_0632,1,0.06498,0.496767,1.0,d4,cobD,gene-SL1344_0632
SL1344_1457,2,-0.13403,0.496767,1.0,d4,SL1344_1457,gene-SL1344_1457
SL1344_2698,5,-0.096064,1e-05,1.0,d4,SL1344_2698,gene-SL1344_2698
SL1344_2886,2,0.49197,0.496767,2.2e-05,d4,pphB,gene-SL1344_2886
SL1344_0015,1,0.066391,0.496767,1.0,d4,SL1344_0015,gene-SL1344_0015
SL1344_2070,1,0.07367,0.496767,1.0,d4,rfbI,gene-SL1344_2070
SL1344_1343,1,0.07388,0.496767,1.0,d4,ssaJ,gene-SL1344_1343
SL1344_4434,2,-0.052308,0.496767,1.0,d4,SL1344_4434,gene-SL1344_4434
SL1344_2845,1,0.076902,0.496767,1.0,d4,avrA,gene-SL1344_2845
SL1344_0043,4,-0.053431,1e-05,1.0,d4,SL1344_0043,gene-SL1344_0043
SL1344_4140,2,-0.20086,0.496767,1.0,d4,gtrBb,gene-SL1344_4140
SL1344_2675,1,0.090898,0.496767,1.0,d4,SL1344_2675,gene-SL1344_2675
SL1344_1619,1,0.092703,0.496767,1.0,d4,pspB,gene-SL1344_1619
SL1344_3098,1,0.096858,0.496767,1.0,d4,SL1344_3098,gene-SL1344_3098
SL1344_3128,3,-0.3675,1e-05,1.0,d4,SL1344_3128,gene-SL1344_3128
SL1344_2013,2,-0.26029,0.496767,1.0,d4,pduF,gene-SL1344_2013
SL1344_3092,3,-0.1279,1e-05,1.0,d4,SL1344_3092,gene-SL1344_3092
SL1344_2547,1,0.098966,0.496767,1.0,d4,SL1344_2547,gene-SL1344_2547
SL1344_0432,1,0.10241,0.496767,1.0,d4,SL1344_0432,gene-SL1344_0432
SL1344_4351,1,0.11149,0.496767,1.0,d4,iolT1,gene-SL1344_4351
SL1344_1075,1,0.11303,0.496767,1.0,d4,ycdZ,gene-SL1344_1075
SL1344_3914,1,0.11263,0.496767,1.0,d4,rhtB,gene-SL1344_3914
SL1344_1519,2,-0.16109,0.496767,1.0,d4,yncC,gene-SL1344_1519
SL1344_3283,1,0.11487,0.496767,1.0,d4,yrbD,gene-SL1344_3283
SL1344_2256,1,0.11535,0.496767,1.0,d4,sseL,gene-SL1344_2256
SL1344_2995,1,0.11654,0.496767,1.0,d4,kduD,gene-SL1344_2995
SL1344_2742,1,0.12082,0.496767,1.0,d4,SL1344_2742,gene-SL1344_2742
SL1344_0021,1,0.12526,0.496767,1.0,d4,bcfA,gene-SL1344_0021
SL1344_2745,2,-0.083163,0.496767,1.0,d4,SL1344_2745,gene-SL1344_2745
SL1344_2576,1,0.13324,0.496767,1.0,d4,SL1344_2576,gene-SL1344_2576
SL1344_2114,1,0.14244,0.496767,1.0,d4,srcA,gene-SL1344_2114
SL1344_0521,1,0.14792,0.496767,1.0,d4,allD,gene-SL1344_0521
SL1344_3223,3,0.083826,1e-05,1.0,d4,garD,gene-SL1344_3223
SL1344_1291,1,0.15092,0.496767,1.0,d4,ydiF,gene-SL1344_1291
SL1344_1346,2,-0.15157,0.496767,1.0,d4,ssaL,gene-SL1344_1346
SL1344_0170,2,0.13119,0.496767,2.2e-05,d4,gcd,gene-SL1344_0170
SL1344_3230,1,0.15735,0.496767,1.0,d4,SL1344_3230,gene-SL1344_3230
SL1344_1099,1,0.16039,0.496767,1.0,d4,dinI,gene-SL1344_1099
SL1344_0577,1,0.17252,0.496767,1.0,d4,fepE,gene-SL1344_0577
SL1344_3365,1,0.1755,0.496767,1.0,d4,yhdV,gene-SL1344_3365
SL1344_0274,1,0.18096,0.496767,1.0,d4,sciK1,gene-SL1344_0274
SL1344_0295,2,-0.1128,0.496767,1.0,d4,safA,gene-SL1344_0295
SL1344_3513,4,-0.45349,1e-05,1.0,d4,SL1344_3513,gene-SL1344_3513
SL1344_1602,1,0.18694,0.496767,1.0,d4,SL1344_1602,gene-SL1344_1602
SL1344_4242,4,-0.36993,1e-05,1.0,d4,SL1344_4242,gene-SL1344_4242
SL1344_0685,1,0.21092,0.496767,1.0,d4,kdpD,gene-SL1344_0685
SL1344_0019,2,-0.04998,0.496767,1.0,d4,SL1344_0019,gene-SL1344_0019
SL1344_1077,1,0.22222,0.496767,1.0,d4,csgF,gene-SL1344_1077
SL1344_0838,1,0.23836,0.723375,1.0,d4,yliJ,gene-SL1344_0838
SL1344_1538,1,0.24216,0.723375,1.0,d4,tehB,gene-SL1344_1538
SL1344_2864,1,0.2463,0.723375,1.0,d4,sipB,gene-SL1344_2864
SL1344_3655,2,-0.051246,0.496767,1.0,d4,SL1344_3655,gene-SL1344_3655
SL1344_2869,4,0.023132,1e-05,1.0,d4,spaP,gene-SL1344_2869
SL1344_1862,1,0.25161,0.911723,0.827183,d4,otsA,gene-SL1344_1862
SL1344_1340,2,0.008328,0.496767,1.0,d4,ssaG,gene-SL1344_1340
SL1344_0032,1,0.25204,0.911723,0.827183,d4,SL1344_0032,gene-SL1344_0032
SL1344_2014,2,1.1314,0.496767,2.2e-05,d4,pduA,gene-SL1344_2014
SL1344_2192,1,0.25666,0.911723,0.827183,d4,rtn,gene-SL1344_2192
SL1344_2218,2,0.10861,0.496767,2.2e-05,d4,SL1344_2218,gene-SL1344_2218
SL1344_4229,1,0.27656,0.911723,0.827183,d4,basR,gene-SL1344_4229
SL1344_2137,1,0.28389,0.911723,0.827183,d4,yehU,gene-SL1344_2137
SL1344_2676,3,-0.17496,0.594603,1.0,d4,SL1344_2676,gene-SL1344_2676
SL1344_1076,1,0.286,0.911723,0.827183,d4,csgG,gene-SL1344_1076
SL1344_3491,2,-0.076369,0.496767,1.0,d4,glpG,gene-SL1344_3491
SL1344_2774,1,0.28592,0.911723,0.827183,d4,ygaF,gene-SL1344_2774
SL1344_2078,3,-0.36811,0.594603,1.0,d4,wcaK,gene-SL1344_2078
SL1344_1928,1,0.29442,0.911723,0.827183,d4,sseK3,gene-SL1344_1928
SL1344_1034,1,0.29682,0.911723,0.827183,d4,copS,gene-SL1344_1034
