Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast
sipC,4,0.40235,1.0,1.4000000000000001e-05,d4
SL1344_2731,2,-0.0683,1.0,1.4000000000000001e-05,d4
FQ312003.1:1365005,1,-0.2607,1.0,0.295881,d4
FQ312003.1:2223537,1,-0.14944000000000002,1.0,0.295881,d4
acrE,1,-0.22844,1.0,0.295881,d4
SL1344_1551,5,-0.28478000000000003,1.0,1.4000000000000001e-05,d4
fhuB,1,-0.060003999999999995,1.0,0.295881,d4
FQ312003.1:3312368,1,-0.24464,1.0,0.295881,d4
lctP,1,-0.060591,1.0,0.295881,d4
ssrB,2,0.72325,1.0,1.4000000000000001e-05,d4
FQ312003.1:2894118,1,-0.13295,1.0,0.295881,d4
traU,2,0.74145,1.0,1.4000000000000001e-05,d4
FQ312003.1:3067682,1,-0.1345,1.0,0.295881,d4
SL1344_2681,1,-0.56095,1.0,0.295881,d4
wcaD,1,-0.15617,1.0,0.295881,d4
FQ312003.1:2041787,1,-0.23603000000000002,1.0,0.295881,d4
FQ312003.1:1317077,1,-0.016645,1.0,0.295881,d4
mod,1,-0.22308000000000003,1.0,0.295881,d4
SL1344_1598,2,0.06551599999999999,1.0,1.4000000000000001e-05,d4
FQ312003.1:1716391,1,-0.33225,1.0,0.295881,d4
yggB,1,-0.072162,1.0,0.295881,d4
SL1344_4376,2,0.37846,1.0,1.4000000000000001e-05,d4
FQ312003.1:2813017,1,-0.11979000000000001,1.0,0.295881,d4
FQ312003.1:2905463,1,-0.034944,1.0,0.295881,d4
SL1344_0286A,1,-0.031069,1.0,0.295881,d4
SL1344_3515,1,-0.009718000000000001,1.0,0.295881,d4
sseL,1,-0.20553000000000002,1.0,0.295881,d4
gshB,1,-0.89375,1.0,0.295881,d4
FQ312003.1:1867789,1,-0.42391999999999996,1.0,0.295881,d4
ycjX,1,-0.17435,1.0,0.295881,d4
FQ312003.1:1517035,1,-0.097328,1.0,0.295881,d4
ygaF,1,-0.079328,1.0,0.295881,d4
FQ312003.1:135786,1,-0.9727299999999999,1.0,0.295881,d4
FQ312003.1:2594732,1,-0.0028635,1.0,0.295881,d4
dpaL,1,-0.017287999999999998,1.0,0.295881,d4
pipB2,5,-0.074161,1.0,1.4000000000000001e-05,d4
SL1344_2714,1,-0.13654000000000002,1.0,0.295881,d4
FQ312003.1:1600779,1,-0.38215,1.0,0.295881,d4
FQ312003.1:68415,1,-0.15889,1.0,0.295881,d4
cobD,1,-0.021693,1.0,0.295881,d4
aroF,2,0.02497,1.0,0.492903,d4
FQ312003.1:945329,1,-0.040452999999999996,1.0,0.295881,d4
fucP,2,0.13685999999999998,1.0,1.4000000000000001e-05,d4
SL1344_1597,1,-0.011976,1.0,0.295881,d4
FQ312003.1:3439047,1,-0.14362,1.0,0.295881,d4
SL1344_0336,1,-0.11129000000000001,1.0,0.295881,d4
csgA,1,-0.071951,1.0,0.295881,d4
glpA,1,-0.26292,1.0,0.295881,d4
pyrF,1,-0.14418,1.0,0.295881,d4
FQ312003.1:1174483,1,-0.35091999999999995,1.0,0.295881,d4
HE654724.1:52344,1,-0.34651,1.0,0.295881,d4
sseF,5,0.8097,1.0,1.4000000000000001e-05,d4
FQ312003.1:339332,1,-0.2375,1.0,0.295881,d4
SL1344_0993,1,-0.5667,1.0,0.295881,d4
icdA,1,-0.56991,1.0,0.295881,d4
pilP,5,0.33114,1.0,1.4000000000000001e-05,d4
fljB,1,0.002659,1.0,0.295881,d4
envF,1,0.0054692000000000005,1.0,0.295881,d4
FQ312003.1:4247195,1,0.011745,1.0,0.295881,d4
FQ312003.1:2268354,1,0.010181,1.0,0.295881,d4
FQ312003.1:2250354,1,0.012619,1.0,0.295881,d4
thiM,1,0.013702,1.0,0.295881,d4
sufS,1,0.014872,1.0,0.295881,d4
SL1344_2702,1,0.020558,1.0,0.295881,d4
SL1344_2712,1,0.024657,1.0,0.295881,d4
mutY,1,0.028924000000000002,1.0,0.295881,d4
ssaT,1,0.02997,1.0,0.295881,d4
FQ312003.1:1285897,1,0.028597000000000004,1.0,0.295881,d4
pilR,2,0.007098999999999999,1.0,0.492903,d4
metF,2,-0.018993,1.0,0.492903,d4
SL1344_4355,4,-0.098994,1.0,1.4000000000000001e-05,d4
SL1344_0640,3,0.072141,1.0,0.6378729999999999,d4
SL1344_3263,1,0.038705,1.0,0.295881,d4
gogB,2,-0.24553000000000003,1.0,0.492903,d4
SL1344_3055,2,0.8173699999999999,1.0,1.4000000000000001e-05,d4
SL1344_4000,3,0.66145,1.0,1.4000000000000001e-05,d4
yeaJ,2,0.8528,1.0,1.4000000000000001e-05,d4
SL1344_1203,1,0.040780000000000004,1.0,0.295881,d4
yihX,2,-0.20288,1.0,0.492903,d4
nixA,1,0.044459,1.0,0.295881,d4
nrfD,1,0.047869999999999996,1.0,0.295881,d4
HE654724.1:33055,1,0.067687,1.0,0.295881,d4
nikB,1,0.053772,1.0,0.295881,d4
SL1344_4135,1,0.059145,1.0,0.295881,d4
SL1344_4346,1,0.059591,1.0,0.295881,d4
ytfG,1,0.08787400000000001,1.0,0.295881,d4
FQ312003.1:4778822,1,0.094911,1.0,0.295881,d4
FQ312003.1:1949749,1,0.09247000000000001,1.0,0.295881,d4
FQ312003.1:3321064,2,0.15634,1.0,1.4000000000000001e-05,d4
FQ312003.1:1920728,1,0.07847,1.0,0.295881,d4
SL1344_0831,1,0.096184,1.0,0.295881,d4
FQ312003.1:3374993,1,0.11170999999999999,1.0,0.295881,d4
allP,2,-0.12088,1.0,0.492903,d4
SL1344_2242,5,0.08822100000000001,1.0,1.4000000000000001e-05,d4
otsA,1,0.097643,1.0,0.295881,d4
dbh,2,0.58616,1.0,1.4000000000000001e-05,d4
kdpA,1,0.094086,1.0,0.295881,d4
FQ312003.1:2930165,1,0.11110999999999999,1.0,0.295881,d4
SL1344_0019,2,0.0056946,1.0,0.492903,d4
celB,1,0.097001,1.0,0.295881,d4
yaiU,3,0.4298,1.0,0.6378729999999999,d4
HE654724.1:33869,1,0.11954000000000001,1.0,0.295881,d4
citT,1,0.1121,1.0,0.295881,d4
ssaG,2,1.8482,1.0,1.4000000000000001e-05,d4
thiI,1,0.087305,1.0,0.295881,d4
yafD,1,0.11112999999999999,1.0,0.295881,d4
SL1344_2727,2,0.084858,1.0,0.492903,d4
FQ312003.1:3974746,1,0.13758,1.0,0.295881,d4
SL1344_2311,1,0.10833,1.0,0.295881,d4
ynhG,1,0.11435,1.0,0.295881,d4
SL1344_4418,2,0.41966000000000003,1.0,1.4000000000000001e-05,d4
sciS,1,0.14215999999999998,1.0,0.295881,d4
FQ312003.1:617665,1,0.13501,1.0,0.295881,d4
stiC,1,0.13765,1.0,0.295881,d4
kduD,1,0.15918,1.0,0.295881,d4
mgtC,5,0.038842,1.0,1.4000000000000001e-05,d4
SL1344_2742,1,0.1485,1.0,0.295881,d4
SL1344_2163,2,-0.23131999999999997,1.0,0.492903,d4
SL1344_4136,1,0.16908,1.0,0.295881,d4
FQ312003.1:1118644,1,0.13965999999999998,1.0,0.295881,d4
gtrBb,2,0.5906,1.0,1.4000000000000001e-05,d4
ygiW,1,0.16923,1.0,0.295881,d4
SL1344_4248,1,0.19677,1.0,0.295881,d4
SL1344_3250,1,0.18387,1.0,0.295881,d4
SL1344_3056,1,0.17348,1.0,0.295881,d4
yhdV,1,0.18658,1.0,0.295881,d4
SL1344_4394,1,0.18253,1.0,0.295881,d4
FQ312003.1:3980377,1,0.19625,1.0,0.295881,d4
basR,1,0.18741,1.0,0.295881,d4
FQ312003.1:4459249,1,0.2132,1.0,0.295881,d4
yjcB,1,0.18375,1.0,0.295881,d4
FQ312003.1:2073102,1,0.17223,1.0,0.295881,d4
SL1344_2383,1,0.17415,1.0,0.295881,d4
SL1344_2441,1,0.17447000000000001,1.0,0.295881,d4
pipD,4,0.0060592,1.0,1.4000000000000001e-05,d4
FQ312003.1:3844914,1,0.22200999999999999,1.0,0.295881,d4
SL1344_2509,1,0.21588000000000002,1.0,0.295881,d4
SL1344_0982,1,0.17260999999999999,1.0,0.295881,d4
SL1344_4046,1,0.27276999999999996,1.0,0.295881,d4
aroG,1,0.17199,1.0,0.295881,d4
ygiR,1,0.21465,1.0,0.295881,d4
ybbM,2,0.11465,1.0,0.492903,d4
FQ312003.1:134318,1,0.21566,1.0,0.295881,d4
fepE,1,0.17465,1.0,0.295881,d4
pgtB,2,-0.28791,1.0,0.492903,d4
FQ312003.1:3438963,1,0.25948000000000004,1.0,0.295881,d4
FQ312003.1:1284161,1,0.21986999999999998,1.0,0.295881,d4
yrbD,1,0.20820999999999998,1.0,0.295881,d4
SL1344_4132,1,0.29039,1.0,0.295881,d4
traR,1,0.26018,1.0,0.295881,d4
FQ312003.1:1911476,1,0.26106,1.0,0.295881,d4
mltC,1,0.27687,1.0,0.295881,d4
ymgE,1,0.20237,1.0,0.295881,d4
dgt,1,0.25372,1.0,0.295881,d4
SL1344_3010,1,0.27752,1.0,0.295881,d4
FQ312003.1:2950864,1,0.30115,1.0,0.295881,d4
FQ312003.1:209286,1,0.2394,1.0,0.295881,d4
FQ312003.1:3424054,1,0.28488,1.0,0.295881,d4
radC,1,0.32097,1.0,0.295881,d4
SL1344_1484,3,2.1788,1.0,1.4000000000000001e-05,d4
FQ312003.1:2838182,1,0.26156,1.0,0.295881,d4
yegT,1,0.24685,1.0,0.295881,d4
SL1344_1958,1,0.28702,1.0,0.295881,d4
yebA,1,0.28329,1.0,0.295881,d4
FQ312003.1:783938,1,0.24214000000000002,1.0,0.295881,d4
SL1344_0502,1,0.26737,1.0,0.295881,d4
sxy,1,0.23820999999999998,1.0,0.295881,d4
ygjT,1,0.25488,1.0,0.295881,d4
siiC,2,-0.20257,1.0,0.492903,d4
SL1344_4052,6,0.10759,1.0,0.959585,d4
SL1344_0704,1,0.27403,1.0,0.295881,d4
glgP,1,0.3262,1.0,0.295881,d4
SL1344_3799,11,0.038892,1.0,1.4000000000000001e-05,d4
SL1344_2576,1,0.3214,1.0,0.295881,d4
SL1344_0703,1,0.2811,1.0,0.295881,d4
SL1344_2772,1,0.25868,1.0,0.295881,d4
FQ312003.1:4445676,1,0.29243,1.0,0.295881,d4
SL1344_0014,2,0.35267,1.0,0.492903,d4
FQ312003.1:2081906,1,0.22349000000000002,1.0,0.295881,d4
eutS,1,0.25658000000000003,1.0,0.295881,d4
SL1344_2220,1,0.31112,1.0,0.295881,d4
prpR,1,0.32816,1.0,0.295881,d4
FQ312003.1:3737826,1,0.28984,1.0,0.295881,d4
glpG,2,0.24827,1.0,1.4000000000000001e-05,d4
yidZ,1,0.33418000000000003,1.0,0.295881,d4
dcuR,1,0.31183,1.0,0.295881,d4
spaP,4,0.025889,1.0,1.4000000000000001e-05,d4
FQ312003.1:2282679,1,0.258,1.0,0.295881,d4
yibL,1,0.3252,1.0,0.295881,d4
FQ312003.1:23309,1,0.36277,1.0,0.295881,d4
FQ312003.1:1290406,1,0.33738,1.0,0.295881,d4
SL1344_2738,2,0.59132,1.0,1.4000000000000001e-05,d4
FQ312003.1:2111518,1,0.34851,1.0,0.295881,d4
HE654724.1:33037,1,0.41329,1.0,0.295881,d4
SL1344_4453,1,0.34943,1.0,0.295881,d4
mgtR,1,0.3933,1.0,0.295881,d4
FQ312003.1:3262473,1,0.35218,1.0,0.295881,d4
SL1344_4425,1,0.35022,1.0,0.295881,d4
FQ312003.1:389603,1,0.38025,1.0,0.295881,d4
FQ312003.1:4457468,1,0.38182,1.0,0.295881,d4
yjjQ,1,0.42226,1.0,0.295881,d4
yffH,1,0.3797,1.0,0.295881,d4
FQ312003.1:2884859,1,0.32969,1.0,0.295881,d4
siiA,2,0.70173,1.0,1.4000000000000001e-05,d4
yibK,1,0.44208000000000003,1.0,0.295881,d4
SL1344_3096,1,0.3984,1.0,0.295881,d4
FQ312003.1:1131846,1,0.44485,1.0,0.295881,d4
sipB,1,0.4788,1.0,0.295881,d4
pduA,2,0.5592600000000001,1.0,1.4000000000000001e-05,d4
SL1344_4131,1,0.40844,1.0,0.295881,d4
FQ312003.1:3739701,1,0.50674,1.0,0.295881,d4
SL1344_1588,1,0.4046,1.0,0.295881,d4
dcoC,1,0.47073000000000004,1.0,0.295881,d4
pspB,1,0.4743,1.0,0.295881,d4
FQ312003.1:3543590,1,0.47096000000000005,1.0,0.295881,d4
sthA,4,0.19776,1.0,1.4000000000000001e-05,d4
ybaL,1,0.42501000000000005,1.0,0.295881,d4
sciK1,1,0.46543,1.0,0.295881,d4
yjjI,1,0.55632,1.0,0.295881,d4
FQ312003.1:4102120,1,0.47798,1.0,0.295881,d4
FQ312003.1:3349229,1,0.46348999999999996,1.0,0.295881,d4
copS,1,0.41783000000000003,1.0,0.295881,d4
SL1344_4242,4,0.4361,1.0,1.4000000000000001e-05,d4
SL1344_2174,1,0.52299,1.0,0.295881,d4
mig-3,3,0.87805,1.0,1.4000000000000001e-05,d4
SL1344_3091,2,0.73555,1.0,1.4000000000000001e-05,d4
SL1344_0035,1,0.46108999999999994,1.0,0.295881,d4
SL1344_3229,1,0.45418000000000003,1.0,0.295881,d4
FQ312003.1:337052,1,0.48951000000000006,1.0,0.295881,d4
SL1344_2250,1,0.48726,1.0,0.295881,d4
FQ312003.1:340985,1,0.45436000000000004,1.0,0.295881,d4
SL1344_2692,1,0.47403999999999996,1.0,0.295881,d4
FQ312003.1:3118001,1,0.46897,1.0,0.295881,d4
IsrC,1,0.51467,1.0,0.295881,d4
hilA,4,0.24994,1.0,1.4000000000000001e-05,d4
FQ312003.1:1919999,1,0.4335,1.0,0.295881,d4
FQ312003.1:4523325,1,0.54022,1.0,0.295881,d4
SL1344_3000,2,0.067777,1.0,0.492903,d4
SL1344_3702,1,0.55824,1.0,0.295881,d4
SL1344_3107,1,0.5089899999999999,1.0,0.295881,d4
SL1344_3116,1,0.5169,1.0,0.295881,d4
bigA,2,1.7789,1.0,1.4000000000000001e-05,d4
FQ312003.1:350139,1,0.59421,1.0,0.295881,d4
FQ312003.1:1820798,2,0.16755,1.0,1.4000000000000001e-05,d4
FQ312003.1:1284125,1,0.48013,1.0,0.295881,d4
FQ312003.1:341165,1,0.62967,1.0,0.295881,d4
ccmF2,1,0.3493,1.0,0.295881,d4
FQ312003.1:1680498,1,0.47043999999999997,1.0,0.295881,d4
SL1344_0964,1,0.6593,1.0,0.295881,d4
SL1344_4139,1,0.62756,1.0,0.295881,d4
yicE,1,0.71072,1.0,0.295881,d4
SL1344_1265,1,0.55679,1.0,0.295881,d4
sciH,1,0.6143,1.0,0.295881,d4
yeiA,1,0.58985,1.0,0.295881,d4
SL1344_1469,2,0.49803000000000003,1.0,1.4000000000000001e-05,d4
FQ312003.1:1133687,2,0.47573999999999994,1.0,1.4000000000000001e-05,d4
SL1344_3987,1,0.68885,1.0,0.295881,d4
yjfM,2,0.021834,1.0,0.492903,d4
FQ312003.1:1712120,1,0.33000999999999997,1.0,0.295881,d4
SL1344_1845,1,0.52245,1.0,0.295881,d4
ydiM,3,3.0285,1.0,1.4000000000000001e-05,d4
tctD,1,0.6203,1.0,0.295881,d4
ssaQ,2,0.58818,1.0,1.4000000000000001e-05,d4
FQ312003.1:3322841,1,0.58728,1.0,0.295881,d4
csgB,1,0.6430600000000001,1.0,0.295881,d4
SL1344_3092,3,0.36482,1.0,0.6378729999999999,d4
IsrA,1,0.66904,1.0,0.295881,d4
ssaV,2,1.8022,1.0,1.4000000000000001e-05,d4
FQ312003.1:2454339,1,0.55528,1.0,0.295881,d4
SL1344_1048,1,0.58462,1.0,0.295881,d4
SL1344_3655,2,0.55338,1.0,1.4000000000000001e-05,d4
gpD,1,0.74935,1.0,0.295881,d4
SL1344_1794,1,0.5566,1.0,0.295881,d4
ydiO,2,0.45171000000000006,1.0,1.4000000000000001e-05,d4
FQ312003.1:1677860,1,0.61698,1.0,0.295881,d4
STnc440,1,0.69281,1.0,0.295881,d4
gip,1,0.61721,1.0,0.295881,d4
sseK3,1,0.5789300000000001,1.0,0.295881,d4
pduF,2,-0.076801,1.0,0.492903,d4
yiaM,1,0.5142399999999999,1.0,0.295881,d4
yjdB,3,0.044851999999999996,1.0,0.6378729999999999,d4
SL1344_3514,6,0.17315,1.0,0.959585,d4
STM2208,1,0.6540100000000001,1.0,0.295881,d4
SL1344_3635,2,1.1046,1.0,1.4000000000000001e-05,d4
FQ312003.1:3923993,1,0.76263,1.0,0.295881,d4
bapA,1,0.68991,1.0,0.295881,d4
gltA,1,0.55392,1.0,0.295881,d4
polB,1,0.69453,1.0,0.295881,d4
FQ312003.1:1398926,2,0.67487,1.0,1.4000000000000001e-05,d4
SL1344_1929,4,0.5109899999999999,1.0,1.4000000000000001e-05,d4
FQ312003.1:1136303,1,0.63155,1.0,0.295881,d4
ygaE,1,0.71406,1.0,0.295881,d4
nanA,1,0.7663399999999999,1.0,0.295881,d4
yigN,1,0.74708,1.0,0.295881,d4
HE654725.1:67895,1,0.72183,1.0,0.295881,d4
pilK,1,0.65775,1.0,0.295881,d4
ssaC,3,0.48607,1.0,0.6378729999999999,d4
ssaD,4,0.38933,1.0,1.4000000000000001e-05,d4
SL1344_2218,2,0.029056,1.0,0.492903,d4
SL1344_0490,2,0.44041,1.0,1.4000000000000001e-05,d4
csgG,1,0.5839300000000001,1.0,0.295881,d4
FQ312003.1:4585630,1,0.7730600000000001,1.0,0.295881,d4
FQ312003.1:3109025,2,0.55913,1.0,1.4000000000000001e-05,d4
SL1344_1846,1,0.6652899999999999,1.0,0.295881,d4
FQ312003.1:3123435,1,0.70845,1.0,0.295881,d4
SL1344_1067,1,0.6896,1.0,0.295881,d4
ycbW,1,0.68584,1.0,0.295881,d4
FQ312003.1:1154394,1,0.64788,1.0,0.295881,d4
FQ312003.1:1841339,1,0.75342,1.0,0.295881,d4
pgtE,2,0.0018543,1.0,0.492903,d4
FQ312003.1:4119762,1,0.66477,1.0,0.295881,d4
stbA,1,0.74866,1.0,0.295881,d4
orf408,2,-0.11173,1.0,0.492903,d4
SL1344_2547,1,0.7987,1.0,0.295881,d4
SL1344_0432,1,0.8497100000000001,1.0,0.295881,d4
wcaF,3,0.20089,1.0,1.4000000000000001e-05,d4
FQ312003.1:1992282,1,0.62798,1.0,0.295881,d4
FQ312003.1:230634,1,0.70029,1.0,0.295881,d4
FQ312003.1:3969957,1,0.47413999999999995,1.0,0.295881,d4
manY,1,0.66451,1.0,0.295881,d4
SL1344_4424,3,1.5733,1.0,1.4000000000000001e-05,d4
FQ312003.1:2619618,1,0.6864100000000001,1.0,0.295881,d4
FQ312003.1:3304398,1,0.8072600000000001,1.0,0.295881,d4
SL1344_2552,3,0.8531799999999999,1.0,1.4000000000000001e-05,d4
SL1344_0988,1,0.8184100000000001,1.0,1.4000000000000001e-05,d4
FQ312003.1:4310501,1,0.87235,1.0,1.4000000000000001e-05,d4
SL1344_0029,2,0.34679,1.0,0.492903,d4
FQ312003.1:4217304,1,0.92615,1.0,1.4000000000000001e-05,d4
dinI,1,0.75565,1.0,1.4000000000000001e-05,d4
invC,1,0.9056,1.0,1.4000000000000001e-05,d4
ptr,1,0.86441,1.0,1.4000000000000001e-05,d4
gnd,1,0.80128,1.0,1.4000000000000001e-05,d4
ssaK,2,0.78468,1.0,1.4000000000000001e-05,d4
SL1344_0032,1,0.94916,1.0,1.4000000000000001e-05,d4
iolG2,1,0.7547,1.0,1.4000000000000001e-05,d4
SL1344_0599,1,0.79514,1.0,1.4000000000000001e-05,d4
SL1344_2880,2,0.17275,1.0,0.492903,d4
FQ312003.1:2729620,1,0.77489,1.0,1.4000000000000001e-05,d4
ssaN,1,0.74546,1.0,1.4000000000000001e-05,d4
SL1344_1548,1,0.73048,1.0,1.4000000000000001e-05,d4
ymbA,1,0.8763799999999999,1.0,1.4000000000000001e-05,d4
FQ312003.1:981571,1,0.97072,1.0,1.4000000000000001e-05,d4
stbC,1,0.9352600000000001,1.0,1.4000000000000001e-05,d4
yegO,1,0.8423700000000001,1.0,1.4000000000000001e-05,d4
FQ312003.1:1541974,2,1.3461,1.0,1.4000000000000001e-05,d4
sseI,1,0.88225,1.0,1.4000000000000001e-05,d4
FQ312003.1:866073,1,0.89576,1.0,1.4000000000000001e-05,d4
ydiP,1,0.8604200000000001,1.0,1.4000000000000001e-05,d4
glnA,1,0.48268,1.0,1.4000000000000001e-05,d4
SL1344_2327,2,1.0721,1.0,1.4000000000000001e-05,d4
orf245,2,0.48473999999999995,1.0,1.4000000000000001e-05,d4
FQ312003.1:428322,1,0.89015,1.0,1.4000000000000001e-05,d4
citA2,2,0.59163,1.0,1.4000000000000001e-05,d4
lpfA,1,0.98034,1.0,1.4000000000000001e-05,d4
SL1344_2283,1,0.92824,1.0,1.4000000000000001e-05,d4
fepA,1,0.8624200000000001,1.0,1.4000000000000001e-05,d4
pagO,1,0.93996,1.0,1.4000000000000001e-05,d4
ytfE,1,1.1069,1.0,1.4000000000000001e-05,d4
FQ312003.1:1703437,1,0.80618,1.0,1.4000000000000001e-05,d4
lctR,1,1.0392,1.0,1.4000000000000001e-05,d4
yiaB,1,0.9757299999999999,1.0,1.4000000000000001e-05,d4
sopB,2,0.52512,1.0,1.4000000000000001e-05,d4
SL1344_P3_0005,1,0.80678,1.0,1.4000000000000001e-05,d4
ccmA2,1,0.80601,1.0,1.4000000000000001e-05,d4
rfc,1,1.0661,1.0,1.4000000000000001e-05,d4
yhhS,2,0.7016600000000001,1.0,1.4000000000000001e-05,d4
STnc710,2,0.30756999999999995,1.0,0.492903,d4
ynaI,1,0.97565,1.0,1.4000000000000001e-05,d4
yiaL,3,1.0532,1.0,1.4000000000000001e-05,d4
FQ312003.1:2978402,1,1.1079999999999999,1.0,1.4000000000000001e-05,d4
SL1344_3126,1,1.0403,1.0,1.4000000000000001e-05,d4
SL1344_4345,1,1.1383,1.0,1.4000000000000001e-05,d4
ugtL,2,0.42815,1.0,0.492903,d4
phoN,1,0.9990100000000001,1.0,1.4000000000000001e-05,d4
xylA,1,1.0692,1.0,1.4000000000000001e-05,d4
dppD,1,1.0314,1.0,1.4000000000000001e-05,d4
phoP,1,0.9388700000000001,1.0,1.4000000000000001e-05,d4
FQ312003.1:1070419,1,1.0439,1.0,1.4000000000000001e-05,d4
SL1344_1602,1,1.2256,1.0,1.4000000000000001e-05,d4
SL1344_1457,2,0.47941999999999996,1.0,1.4000000000000001e-05,d4
yncB,1,0.8533700000000001,1.0,1.4000000000000001e-05,d4
SL1344_2109,3,0.34597,1.0,1.4000000000000001e-05,d4
yeaB,1,1.0457,1.0,1.4000000000000001e-05,d4
ybdG,2,2.4216,1.0,1.4000000000000001e-05,d4
ydjM,1,0.97785,1.0,1.4000000000000001e-05,d4
FQ312003.1:350147,2,0.7791899999999999,1.0,1.4000000000000001e-05,d4
FQ312003.1:4635524,1,1.2824,1.0,1.4000000000000001e-05,d4
SL1344_3009,2,0.55074,1.0,1.4000000000000001e-05,d4
bioH,1,1.2542,1.0,1.4000000000000001e-05,d4
yjjU,1,1.1840000000000002,1.0,1.4000000000000001e-05,d4
SL1344_1982,1,1.2079,1.0,1.4000000000000001e-05,d4
spaO,1,1.0273,1.0,1.4000000000000001e-05,d4
ybbY,1,1.2287,1.0,1.4000000000000001e-05,d4
SL1344_1550,3,0.1137,1.0,1.4000000000000001e-05,d4
ssaU,1,1.3121,1.0,1.4000000000000001e-05,d4
FQ312003.1:898472,1,0.88899,1.0,1.4000000000000001e-05,d4
yjeF,1,1.2409,1.0,1.4000000000000001e-05,d4
SL1344_3920,1,1.3371,1.0,1.4000000000000001e-05,d4
allC,1,1.0168,1.0,1.4000000000000001e-05,d4
FQ312003.1:1550882,1,0.9874,1.0,1.4000000000000001e-05,d4
SL1344_1472,1,1.1253,1.0,1.4000000000000001e-05,d4
SL1344_1896,2,0.85415,1.0,1.4000000000000001e-05,d4
ssb,1,1.3548,1.0,1.4000000000000001e-05,d4
dcoA,1,1.1485,1.0,1.4000000000000001e-05,d4
FQ312003.1:116262,1,1.1248,1.0,1.4000000000000001e-05,d4
nrfE,1,1.4517,1.0,1.4000000000000001e-05,d4
FQ312003.1:3458387,1,1.4471,1.0,1.4000000000000001e-05,d4
FQ312003.1:1680502,1,1.0623,1.0,1.4000000000000001e-05,d4
SL1344_4047,7,0.17028,1.0,1.4000000000000001e-05,d4
FQ312003.1:3849633,1,1.4687,1.0,1.4000000000000001e-05,d4
bcfA,1,1.0129,1.0,1.4000000000000001e-05,d4
sseA,1,1.1704,1.0,1.4000000000000001e-05,d4
FQ312003.1:1716385,1,1.2472,1.0,1.4000000000000001e-05,d4
mnmC,1,1.1979,1.0,1.4000000000000001e-05,d4
SL1344_0020,1,1.3483,1.0,1.4000000000000001e-05,d4
SL1344_2745,2,0.66673,1.0,1.4000000000000001e-05,d4
udg,1,1.3193,1.0,1.4000000000000001e-05,d4
steC,2,0.8398200000000001,1.0,1.4000000000000001e-05,d4
FQ312003.1:1676146,1,1.2638,1.0,1.4000000000000001e-05,d4
yjfL,3,1.0797,1.0,1.4000000000000001e-05,d4
FQ312003.1:1272494,1,1.1669,1.0,1.4000000000000001e-05,d4
yceG,1,1.2243,1.0,1.4000000000000001e-05,d4
kdpE,1,1.3719,1.0,1.4000000000000001e-05,d4
csgD,1,1.2385,1.0,1.4000000000000001e-05,d4
SL1344_3061,2,0.81348,1.0,1.4000000000000001e-05,d4
SL1344_0160,2,0.31790999999999997,1.0,0.492903,d4
tdcB,1,1.4054,1.0,1.4000000000000001e-05,d4
FQ312003.1:783815,1,1.4173,1.0,1.4000000000000001e-05,d4
HE654724.1:61307,1,1.4047,1.0,1.4000000000000001e-05,d4
yhhQ,2,0.55096,1.0,0.492903,d4
SL1344_0861,1,1.3981,1.0,1.4000000000000001e-05,d4
SL1344_0033,3,0.39834,1.0,1.4000000000000001e-05,d4
SL1344_4502,1,1.4549,1.0,1.4000000000000001e-05,d4
FQ312003.1:2905509,1,1.2371,1.0,1.4000000000000001e-05,d4
eutJ,2,0.49828,1.0,1.4000000000000001e-05,d4
yihO,3,1.861,1.0,1.4000000000000001e-05,d4
FQ312003.1:924937,1,1.5326,1.0,1.4000000000000001e-05,d4
HE654725.1:65967,1,1.5395,1.0,1.4000000000000001e-05,d4
FQ312003.1:4675176,1,1.5835,1.0,1.4000000000000001e-05,d4
ykgB,1,1.5825,1.0,1.4000000000000001e-05,d4
FQ312003.1:765326,1,1.3614,1.0,1.4000000000000001e-05,d4
entF,1,1.3917,1.0,1.4000000000000001e-05,d4
FQ312003.1:1676917,1,1.4682,1.0,1.4000000000000001e-05,d4
FQ312003.1:765171,1,1.476,1.0,1.4000000000000001e-05,d4
fumC,1,1.5904,1.0,1.4000000000000001e-05,d4
argG,1,1.5755,1.0,1.4000000000000001e-05,d4
yehE,2,0.5672699999999999,1.0,0.492903,d4
mglA,2,0.7338899999999999,1.0,1.4000000000000001e-05,d4
yohL,1,1.5616,1.0,1.4000000000000001e-05,d4
FQ312003.1:1366717,1,1.558,1.0,1.4000000000000001e-05,d4
yobA,1,1.4911,1.0,1.4000000000000001e-05,d4
FQ312003.1:116392,1,1.6825,1.0,1.4000000000000001e-05,d4
SL1344_1930,1,1.3742,1.0,1.4000000000000001e-05,d4
FQ312003.1:2930220,1,1.7585,1.0,1.4000000000000001e-05,d4
ybhQ,1,1.5197,1.0,1.4000000000000001e-05,d4
SL1344_3748,6,0.59024,1.0,1.4000000000000001e-05,d4
SL1344_2691,1,1.6863,1.0,1.4000000000000001e-05,d4
kdpD,1,1.6747,1.0,1.4000000000000001e-05,d4
ydiF,1,1.6268,1.0,1.4000000000000001e-05,d4
SL1344_2312,1,1.6401,1.0,1.4000000000000001e-05,d4
stcB,1,1.2266,1.0,1.4000000000000001e-05,d4
